Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,,,,
From Date,To Date,PM2.5,PM10,NO2,SO2,CO,Ozone,Location,,,,
25-09-2020 00:00,26-09-2020 00:00,48.47,102.23,25.67,11.11,0.6,5.11,Mandir Marg  Delhi - DPCC ,,,,
26-09-2020 00:00,27-09-2020 00:00,48.65,109.61,30.24,11.21,0.72,7.72,Mandir Marg  Delhi - DPCC ,,,,
27-09-2020 00:00,28-09-2020 00:00,32.59,81.92,32.34,10.82,0.61,6.35,Mandir Marg  Delhi - DPCC ,,,,
28-09-2020 00:00,29-09-2020 00:00,69.15,148.27,40.6,11.95,0.81,5.21,Mandir Marg  Delhi - DPCC ,,,,
29-09-2020 00:00,30-09-2020 00:00,76.66,156.66,40.17,10.75,0.66,5.44,Mandir Marg  Delhi - DPCC ,,,,
30-09-2020 00:00,01-10-2020 00:00,63.71,127.66,41.08,10.55,0.77,6.29,Mandir Marg  Delhi - DPCC ,,,,
01-10-2020 00:00,02-10-2020 00:00,66.83,131.97,45.39,11.19,0.86,5.23,Mandir Marg  Delhi - DPCC ,,,,
02-10-2020 00:00,03-10-2020 00:00,124.41,155.02,45.41,11.07,0.72,7.21,Mandir Marg  Delhi - DPCC ,,,,
03-10-2020 00:00,04-10-2020 00:00,85.68,139.18,48.89,16.98,0.65,6.22,Mandir Marg  Delhi - DPCC ,,,,
04-10-2020 00:00,05-10-2020 00:00,79.1,142.25,49.78,10.44,0.7,6.57,Mandir Marg  Delhi - DPCC ,,,,
05-10-2020 00:00,06-10-2020 00:00,61.41,149.86,45.32,5.37,0.73,14.65,Mandir Marg  Delhi - DPCC ,,,,
06-10-2020 00:00,07-10-2020 00:00,68.98,148.79,47.64,11.49,1.08,14.02,Mandir Marg  Delhi - DPCC ,,,,
07-10-2020 00:00,08-10-2020 00:00,76.46,158.59,56.83,10.63,0.76,19.41,Mandir Marg  Delhi - DPCC ,,,,
08-10-2020 00:00,09-10-2020 00:00,73.68,162.49,56.34,9.32,0.88,33.45,Mandir Marg  Delhi - DPCC ,,,,
09-10-2020 00:00,10-10-2020 00:00,77.16,164.43,51.89,10.21,0.84,30.81,Mandir Marg  Delhi - DPCC ,,,,
10-10-2020 00:00,11-10-2020 00:00,82.85,167.43,47.01,9.32,1,34.02,Mandir Marg  Delhi - DPCC ,,,,
11-10-2020 00:00,12-10-2020 00:00,89.39,165.28,47.24,11.14,0.92,29.59,Mandir Marg  Delhi - DPCC ,,,,
12-10-2020 00:00,13-10-2020 00:00,123.26,217.9,64.5,12.18,1.09,37.98,Mandir Marg  Delhi - DPCC ,,,,
13-10-2020 00:00,14-10-2020 00:00,122.58,205.29,68.28,10.96,1.1,3.83,Mandir Marg  Delhi - DPCC ,,,,
14-10-2020 00:00,15-10-2020 00:00,120.26,193.17,59.26,10.39,1.78,1.41,Mandir Marg  Delhi - DPCC ,,,,
15-10-2020 00:00,16-10-2020 00:00,140.61,219.63,63.84,11.8,2,15.85,Mandir Marg  Delhi - DPCC ,,,,
16-10-2020 00:00,17-10-2020 00:00,112.96,204.69,72.33,14.13,1.11,24.68,Mandir Marg  Delhi - DPCC ,,,,
17-10-2020 00:00,18-10-2020 00:00,125.84,233.49,84.41,11.32,1.17,22.26,Mandir Marg  Delhi - DPCC ,,,,
18-10-2020 00:00,19-10-2020 00:00,97.17,188.08,66.7,9.67,0.93,19.39,Mandir Marg  Delhi - DPCC ,,,,
19-10-2020 00:00,20-10-2020 00:00,108.78,206.53,65.41,8.33,0.68,24.66,Mandir Marg  Delhi - DPCC ,,,,
20-10-2020 00:00,21-10-2020 00:00,97.7,191.2,80.64,9.84,1.15,19.99,Mandir Marg  Delhi - DPCC ,,,,
21-10-2020 00:00,22-10-2020 00:00,88.54,169.21,91.25,10.25,1.18,15.63,Mandir Marg  Delhi - DPCC ,,,,
22-10-2020 00:00,23-10-2020 00:00,155.61,251.51,114.02,13.14,1.25,15.91,Mandir Marg  Delhi - DPCC ,,,,
23-10-2020 00:00,24-10-2020 00:00,208.76,316.42,104.76,11.37,0.86,21.88,Mandir Marg  Delhi - DPCC ,,,,
24-10-2020 00:00,25-10-2020 00:00,188.95,294.01,105.77,13.36,1.3,22.62,Mandir Marg  Delhi - DPCC ,,,,
25-10-2020 00:00,26-10-2020 00:00,170.04,257.11,113.4,11.19,1.34,20.75,Mandir Marg  Delhi - DPCC ,,,,
26-10-2020 00:00,27-10-2020 00:00,170.58,275.3,103.12,12.58,1.08,22.68,Mandir Marg  Delhi - DPCC ,,,,
27-10-2020 00:00,28-10-2020 00:00,152.46,255.21,82.79,9.8,1.29,17.94,Mandir Marg  Delhi - DPCC ,,,,
28-10-2020 00:00,29-10-2020 00:00,171,279.69,105.34,14.5,1.71,15.88,Mandir Marg  Delhi - DPCC ,,,,
29-10-2020 00:00,30-10-2020 00:00,220.9,331.7,122.61,17.65,2.35,14.99,Mandir Marg  Delhi - DPCC ,,,,
30-10-2020 00:00,31-10-2020 00:00,205.2,304.31,85.5,17.1,2.16,6.2,Mandir Marg  Delhi - DPCC ,,,,
31-10-2020 00:00,01-11-2020 00:00,268.08,386.2,62.93,15.25,1.98,15.67,Mandir Marg  Delhi - DPCC ,,,,
01-11-2020 00:00,02-11-2020 00:00,265.78,381.86,64.17,15.07,2.03,17.02,Mandir Marg  Delhi - DPCC ,,,,
02-11-2020 00:00,03-11-2020 00:00,151.51,251.62,70.14,13.96,2.27,15.35,Mandir Marg  Delhi - DPCC ,,,,
03-11-2020 00:00,04-11-2020 00:00,115.27,194.12,77.57,15.96,1.56,13.66,Mandir Marg  Delhi - DPCC ,,,,
04-11-2020 00:00,05-11-2020 00:00,306.51,440.69,100.47,16.18,1.24,15.88,Mandir Marg  Delhi - DPCC ,,,,
05-11-2020 00:00,06-11-2020 00:00,266.29,345.11,100.14,18.12,2.02,17.85,Mandir Marg  Delhi - DPCC ,,,,
06-11-2020 00:00,07-11-2020 00:00,238.52,350.1,93.72,15.96,2.65,20.9,Mandir Marg  Delhi - DPCC ,,,,
07-11-2020 00:00,08-11-2020 00:00,327.06,451.36,94.91,12.02,2.2,21.82,Mandir Marg  Delhi - DPCC ,,,,
08-11-2020 00:00,09-11-2020 00:00,308.2,409.33,98.18,14.76,2.33,19.11,Mandir Marg  Delhi - DPCC ,,,,
09-11-2020 00:00,10-11-2020 00:00,563.93,705.68,107.43,15.55,2.47,30.81,Mandir Marg  Delhi - DPCC ,,,,
10-11-2020 00:00,11-11-2020 00:00,510.56,514.55,102.97,17.93,2.67,17.64,Mandir Marg  Delhi - DPCC ,,,,
11-11-2020 00:00,12-11-2020 00:00,178.18,270.05,92.28,28.03,3.04,14.18,Mandir Marg  Delhi - DPCC ,,,,
12-11-2020 00:00,13-11-2020 00:00,184.78,286.05,79.04,23.01,2.68,19.42,Mandir Marg  Delhi - DPCC ,,,,
13-11-2020 00:00,14-11-2020 00:00,187.64,273,65.59,20.31,2.16,26.63,Mandir Marg  Delhi - DPCC ,,,,
14-11-2020 00:00,15-11-2020 00:00,398.09,477.1,69.28,19.35,2.32,13.79,Mandir Marg  Delhi - DPCC ,,,,
15-11-2020 00:00,16-11-2020 00:00,316.75,355.89,47.54,16.17,1.89,16.53,Mandir Marg  Delhi - DPCC ,,,,
16-11-2020 00:00,17-11-2020 00:00,82.07,111.6,46.28,16.51,1.54,14.14,Mandir Marg  Delhi - DPCC ,,,,
17-11-2020 00:00,18-11-2020 00:00,77.11,113.56,52.99,16.09,1.41,16.02,Mandir Marg  Delhi - DPCC ,,,,
18-11-2020 00:00,19-11-2020 00:00,103.63,146.56,58.69,14.41,1.57,21.86,Mandir Marg  Delhi - DPCC ,,,,
19-11-2020 00:00,20-11-2020 00:00,124.01,179.64,72.16,16.58,1.63,17.95,Mandir Marg  Delhi - DPCC ,,,,
20-11-2020 00:00,21-11-2020 00:00,139.51,191.25,69.46,16.94,1.57,21.22,Mandir Marg  Delhi - DPCC ,,,,
21-11-2020 00:00,22-11-2020 00:00,108.74,172.09,62.95,17.15,1.64,22.25,Mandir Marg  Delhi - DPCC ,,,,
22-11-2020 00:00,23-11-2020 00:00,134.49,193.52,70.84,17.67,1.46,15.03,Mandir Marg  Delhi - DPCC ,,,,
23-11-2020 00:00,24-11-2020 00:00,174.27,247.44,104.54,17.71,2.61,11.47,Mandir Marg  Delhi - DPCC ,,,,
24-11-2020 00:00,25-11-2020 00:00,272.23,374.4,123.09,20.29,2.7,15.01,Mandir Marg  Delhi - DPCC ,,,,
25-11-2020 00:00,26-11-2020 00:00,268.03,349.31,101.76,20.14,1.97,7.62,Mandir Marg  Delhi - DPCC ,,,,
26-11-2020 00:00,27-11-2020 00:00,99.38,176.65,61.95,21.1,1.57,11.32,Mandir Marg  Delhi - DPCC ,,,,
27-11-2020 00:00,28-11-2020 00:00,70.63,124.36,59.65,19.67,1.48,13.8,Mandir Marg  Delhi - DPCC ,,,,
28-11-2020 00:00,29-11-2020 00:00,108.49,161.85,67.38,14.66,1.72,16.24,Mandir Marg  Delhi - DPCC ,,,,
29-11-2020 00:00,30-11-2020 00:00,117.95,177.97,78.96,17.86,1.31,18.28,Mandir Marg  Delhi - DPCC ,,,,
30-11-2020 00:00,01-12-2020 00:00,166.46,240.44,86.31,19.57,2.98,17.79,Mandir Marg  Delhi - DPCC ,,,,
01-12-2020 00:00,02-12-2020 00:00,229.11,321.65,98.85,22.99,2.14,19.1,Mandir Marg  Delhi - DPCC ,,,,
02-12-2020 00:00,03-12-2020 00:00,203.88,289.07,88.18,22.04,1.93,19.85,Mandir Marg  Delhi - DPCC ,,,,
03-12-2020 00:00,04-12-2020 00:00,159.38,227.78,77.74,19.21,1.67,20.67,Mandir Marg  Delhi - DPCC ,,,,
04-12-2020 00:00,05-12-2020 00:00,241.07,345.14,110.49,25.05,2.65,15.87,Mandir Marg  Delhi - DPCC ,,,,
05-12-2020 00:00,06-12-2020 00:00,232.44,310.9,85.49,18.95,1.82,13.46,Mandir Marg  Delhi - DPCC ,,,,
06-12-2020 00:00,07-12-2020 00:00,227.15,298.75,80.05,19.17,1.8,18.39,Mandir Marg  Delhi - DPCC ,,,,
07-12-2020 00:00,08-12-2020 00:00,270.29,345.06,74.96,19.63,2.3,18.47,Mandir Marg  Delhi - DPCC ,,,,
08-12-2020 00:00,09-12-2020 00:00,211.83,288.52,82.44,20.99,2.19,20.41,Mandir Marg  Delhi - DPCC ,,,,
09-12-2020 00:00,10-12-2020 00:00,173.26,266.44,92.14,21.07,2.07,18.33,Mandir Marg  Delhi - DPCC ,,,,
10-12-2020 00:00,11-12-2020 00:00,125.66,201.91,80.72,21.12,1.98,14.73,Mandir Marg  Delhi - DPCC ,,,,
11-12-2020 00:00,12-12-2020 00:00,143.42,224.52,92.26,20.61,1.83,11.24,Mandir Marg  Delhi - DPCC ,,,,
12-12-2020 00:00,13-12-2020 00:00,232.07,296.59,67.58,18.3,1.82,12.04,Mandir Marg  Delhi - DPCC ,,,,
13-12-2020 00:00,14-12-2020 00:00,122.23,169.45,56.36,17.86,1.4,20.63,Mandir Marg  Delhi - DPCC ,,,,
14-12-2020 00:00,15-12-2020 00:00,87.54,123.26,49.13,20.86,1.41,26.71,Mandir Marg  Delhi - DPCC ,,,,
15-12-2020 00:00,16-12-2020 00:00,123.65,166.04,64.92,16.87,1.31,4.56,Mandir Marg  Delhi - DPCC ,,,,
16-12-2020 00:00,17-12-2020 00:00,119.34,166.91,77.65,7.47,0.97,5.12,Mandir Marg  Delhi - DPCC ,,,,
17-12-2020 00:00,18-12-2020 00:00,134.77,182.33,70.86,8.5,0.87,8.92,Mandir Marg  Delhi - DPCC ,,,,
18-12-2020 00:00,19-12-2020 00:00,132.16,186.22,83.72,8.71,1.18,13.04,Mandir Marg  Delhi - DPCC ,,,,
19-12-2020 00:00,20-12-2020 00:00,159.91,221.23,87.81,10.99,1.2,10.34,Mandir Marg  Delhi - DPCC ,,,,
20-12-2020 00:00,21-12-2020 00:00,181.21,252.64,78.47,10.24,0.98,12.48,Mandir Marg  Delhi - DPCC ,,,,
21-12-2020 00:00,22-12-2020 00:00,190.14,262.8,83.6,13.06,1.83,10.11,Mandir Marg  Delhi - DPCC ,,,,
22-12-2020 00:00,23-12-2020 00:00,296.02,384.02,90.42,18.84,2.43,12.45,Mandir Marg  Delhi - DPCC ,,,,
23-12-2020 00:00,24-12-2020 00:00,305.49,400.83,89.81,21.86,2.52,14.07,Mandir Marg  Delhi - DPCC ,,,,
24-12-2020 00:00,25-12-2020 00:00,288.9,389.21,86.41,22.04,2.43,11.05,Mandir Marg  Delhi - DPCC ,,,,
25-12-2020 00:00,26-12-2020 00:00,182.85,255.69,77.69,18.57,1.85,12.81,Mandir Marg  Delhi - DPCC ,,,,
26-12-2020 00:00,27-12-2020 00:00,194.44,270.64,76.99,18.63,2.08,13.05,Mandir Marg  Delhi - DPCC ,,,,
27-12-2020 00:00,28-12-2020 00:00,220.59,312.09,92.4,16.88,1.63,13.26,Mandir Marg  Delhi - DPCC ,,,,
28-12-2020 00:00,29-12-2020 00:00,102.66,218.37,62.24,17.69,1.61,13.01,Mandir Marg  Delhi - DPCC ,,,,
29-12-2020 00:00,30-12-2020 00:00,123.44,230.18,66.95,18.25,1.53,12.32,Mandir Marg  Delhi - DPCC ,,,,
30-12-2020 00:00,31-12-2020 00:00,146.62,213.15,67.01,19.32,1.68,10.86,Mandir Marg  Delhi - DPCC ,,,,
31-12-2020 00:00,01-01-2021 00:00,209.86,290.11,72.57,17.53,2.04,8.95,Mandir Marg  Delhi - DPCC ,,,,
01-01-2021 00:00,02-01-2021 00:00,392.4,410.88,105.25,20.87,2.78,6.17,Mandir Marg  Delhi - DPCC ,,,,
02-01-2021 00:00,03-01-2021 00:00,274.17,376.72,96.5,18.84,1.93,3.74,Mandir Marg  Delhi - DPCC ,,,,
03-01-2021 00:00,04-01-2021 00:00,121.21,176.4,68.74,20.77,1.64,2.75,Mandir Marg  Delhi - DPCC ,,,,
04-01-2021 00:00,05-01-2021 00:00,69.11,116.49,66.08,15.79,1.56,6.13,Mandir Marg  Delhi - DPCC ,,,,
05-01-2021 00:00,06-01-2021 00:00,72.86,92.54,55.13,20.89,1.69,4.68,Mandir Marg  Delhi - DPCC ,,,,
06-01-2021 00:00,07-01-2021 00:00,136.45,176.97,50.45,20.06,1.67,7.71,Mandir Marg  Delhi - DPCC ,,,,
07-01-2021 00:00,08-01-2021 00:00,111.1,148.66,45.56,15.15,1.43,5.37,Mandir Marg  Delhi - DPCC ,,,,
08-01-2021 00:00,09-01-2021 00:00,149.62,211.55,55.4,18.45,1.59,4.04,Mandir Marg  Delhi - DPCC ,,,,
09-01-2021 00:00,10-01-2021 00:00,145.77,201.97,60.64,17.55,1.56,6.49,Mandir Marg  Delhi - DPCC ,,,,
10-01-2021 00:00,11-01-2021 00:00,113.61,150.86,50.02,17.47,1.47,9.91,Mandir Marg  Delhi - DPCC ,,,,
11-01-2021 00:00,12-01-2021 00:00,116.21,159.32,55.31,16,1.47,12.07,Mandir Marg  Delhi - DPCC ,,,,
12-01-2021 00:00,13-01-2021 00:00,154.97,200.74,53.62,17.31,1.55,9.7,Mandir Marg  Delhi - DPCC ,,,,
13-01-2021 00:00,14-01-2021 00:00,240.21,287.27,58.51,18.35,1.54,12.82,Mandir Marg  Delhi - DPCC ,,,,
14-01-2021 00:00,15-01-2021 00:00,396.11,436.51,77.58,21.28,2.77,10.86,Mandir Marg  Delhi - DPCC ,,,,
15-01-2021 00:00,16-01-2021 00:00,445.09,511.58,74.41,20.93,2.7,12.59,Mandir Marg  Delhi - DPCC ,,,,
16-01-2021 00:00,17-01-2021 00:00,269.5,320.67,71.03,20.49,1.87,10.78,Mandir Marg  Delhi - DPCC ,,,,
17-01-2021 00:00,18-01-2021 00:00,224.86,265.16,60.22,18.47,1.66,8.93,Mandir Marg  Delhi - DPCC ,,,,
18-01-2021 00:00,19-01-2021 00:00,214.72,264.28,61.07,20.4,2.11,9.25,Mandir Marg  Delhi - DPCC ,,,,
19-01-2021 00:00,20-01-2021 00:00,282.8,340.98,55.99,18.6,1.72,10.12,Mandir Marg  Delhi - DPCC ,,,,
20-01-2021 00:00,21-01-2021 00:00,146.33,202.31,54.22,16.45,1.57,12.98,Mandir Marg  Delhi - DPCC ,,,,
21-01-2021 00:00,22-01-2021 00:00,142.58,189.66,55.75,16.62,1.7,21,Mandir Marg  Delhi - DPCC ,,,,
22-01-2021 00:00,23-01-2021 00:00,239.4,297.61,60.98,19.34,2.12,10.09,Mandir Marg  Delhi - DPCC ,,,,
23-01-2021 00:00,24-01-2021 00:00,173.17,224.61,55.3,19.62,1.53,11.36,Mandir Marg  Delhi - DPCC ,,,,
24-01-2021 00:00,25-01-2021 00:00,219.06,296,45.02,17.49,1.78,9.32,Mandir Marg  Delhi - DPCC ,,,,
25-01-2021 00:00,26-01-2021 00:00,160.14,228.18,45.83,15.78,1.96,17.72,Mandir Marg  Delhi - DPCC ,,,,
26-01-2021 00:00,27-01-2021 00:00,168.84,240.68,46.39,17.89,1.64,19.74,Mandir Marg  Delhi - DPCC ,,,,
27-01-2021 00:00,28-01-2021 00:00,177.29,264.39,54.75,18.04,1.74,20.2,Mandir Marg  Delhi - DPCC ,,,,
28-01-2021 00:00,29-01-2021 00:00,237.33,325.93,62.86,18.62,1.83,19.55,Mandir Marg  Delhi - DPCC ,,,,
29-01-2021 00:00,30-01-2021 00:00,230.24,317.03,51.06,18.46,1.72,17.04,Mandir Marg  Delhi - DPCC ,,,,
30-01-2021 00:00,31-01-2021 00:00,151.89,218.95,54.44,19.84,1.65,21.24,Mandir Marg  Delhi - DPCC ,,,,
31-01-2021 00:00,01-02-2021 00:00,155.39,224.05,57.14,20.14,1.73,18.84,Mandir Marg  Delhi - DPCC ,,,,
01-02-2021 00:00,02-02-2021 00:00,221.41,280.69,69.35,18.7,1.81,17.1,Mandir Marg  Delhi - DPCC ,,,,
02-02-2021 00:00,03-02-2021 00:00,202.32,289.66,77.55,20.92,2.03,20.97,Mandir Marg  Delhi - DPCC ,,,,
03-02-2021 00:00,04-02-2021 00:00,165.31,234.86,69.64,18.44,1.58,14,Mandir Marg  Delhi - DPCC ,,,,
04-02-2021 00:00,05-02-2021 00:00,165.13,222.55,63.49,18.34,1.63,11.89,Mandir Marg  Delhi - DPCC ,,,,
05-02-2021 00:00,06-02-2021 00:00,74.85,124.19,63.09,17.67,1.42,16.98,Mandir Marg  Delhi - DPCC ,,,,
06-02-2021 00:00,07-02-2021 00:00,86.53,141.66,56.33,11.23,1.15,15.82,Mandir Marg  Delhi - DPCC ,,,,
07-02-2021 00:00,08-02-2021 00:00,118.09,176.89,56.94,11.67,1.36,21.02,Mandir Marg  Delhi - DPCC ,,,,
08-02-2021 00:00,09-02-2021 00:00,183.16,314.91,50.81,13.85,1.22,18.75,Mandir Marg  Delhi - DPCC ,,,,
09-02-2021 00:00,10-02-2021 00:00,172.12,237.74,73.3,10.66,3.07,18.74,Mandir Marg  Delhi - DPCC ,,,,
